param,term,coefficient,transform
A,(intercept),1.96597666267782,"logit(A)"
A,1,-1.47894978770359e-16,"logit(A)"
A,x1^0 x2^0 x3^0 x4^1,0.321894421384931,"logit(A)"
A,x1^0 x2^0 x3^1 x4^0,-0.82269816644383,"logit(A)"
A,x1^0 x2^1 x3^0 x4^0,0.17241898615568,"logit(A)"
A,x1^1 x2^0 x3^0 x4^0,0.217520033812589,"logit(A)"
A,x1^0 x2^0 x3^0 x4^2,-0.235538016307431,"logit(A)"
A,x1^0 x2^0 x3^1 x4^1,-0.826867467380741,"logit(A)"
A,x1^0 x2^0 x3^2 x4^0,0.907699194190946,"logit(A)"
A,x1^0 x2^1 x3^0 x4^1,0.0265746024316474,"logit(A)"
A,x1^0 x2^1 x3^1 x4^0,0.133476417595155,"logit(A)"
A,x1^0 x2^2 x3^0 x4^0,-0.0788732085633786,"logit(A)"
A,x1^1 x2^0 x3^0 x4^1,-0.119201744495287,"logit(A)"
A,x1^1 x2^0 x3^1 x4^0,0.160949893516205,"logit(A)"
A,x1^1 x2^1 x3^0 x4^0,0.0678412098647489,"logit(A)"
A,x1^2 x2^0 x3^0 x4^0,-0.04837912884048,"logit(A)"
A,x1^0 x2^0 x3^0 x4^3,-0.164956831649256,"logit(A)"
A,x1^0 x2^0 x3^1 x4^2,0.612052945899991,"logit(A)"
A,x1^0 x2^0 x3^2 x4^1,1.07202029493671,"logit(A)"
A,x1^0 x2^0 x3^3 x4^0,-1.29451666022498,"logit(A)"
A,x1^0 x2^1 x3^0 x4^2,-0.0498427982015688,"logit(A)"
A,x1^0 x2^1 x3^1 x4^1,-0.326727014185531,"logit(A)"
A,x1^0 x2^1 x3^2 x4^0,0.0915673011543132,"logit(A)"
A,x1^0 x2^2 x3^0 x4^1,-0.0827295439020484,"logit(A)"
A,x1^0 x2^2 x3^1 x4^0,0.0422711728685288,"logit(A)"
A,x1^0 x2^3 x3^0 x4^0,0.0346928635283186,"logit(A)"
A,x1^1 x2^0 x3^0 x4^2,0.0961406819981947,"logit(A)"
A,x1^1 x2^0 x3^1 x4^1,0.358659812184596,"logit(A)"
A,x1^1 x2^0 x3^2 x4^0,-0.0887739121659821,"logit(A)"
A,x1^1 x2^1 x3^0 x4^1,0.00121625800693085,"logit(A)"
A,x1^1 x2^1 x3^1 x4^0,-0.0108284164855621,"logit(A)"
A,x1^1 x2^2 x3^0 x4^0,-0.013141891265643,"logit(A)"
A,x1^2 x2^0 x3^0 x4^1,0.0425752506637892,"logit(A)"
A,x1^2 x2^0 x3^1 x4^0,-0.0211384126884868,"logit(A)"
A,x1^2 x2^1 x3^0 x4^0,-0.0211738734340907,"logit(A)"
A,x1^3 x2^0 x3^0 x4^0,0.0128365496457083,"logit(A)"
A,x1^0 x2^0 x3^0 x4^4,0.176320148484134,"logit(A)"
A,x1^0 x2^0 x3^1 x4^3,0.504728215286479,"logit(A)"
A,x1^0 x2^0 x3^2 x4^2,-0.581568855428978,"logit(A)"
A,x1^0 x2^0 x3^3 x4^1,2.16491575438703,"logit(A)"
A,x1^0 x2^0 x3^4 x4^0,4.1773592718733,"logit(A)"
A,x1^0 x2^1 x3^0 x4^3,0.186858016382276,"logit(A)"
A,x1^0 x2^1 x3^1 x4^2,0.398028747988416,"logit(A)"
A,x1^0 x2^1 x3^2 x4^1,1.78148719827373,"logit(A)"
A,x1^0 x2^1 x3^3 x4^0,-0.756907490910804,"logit(A)"
