param,term,coefficient,transform
A,(intercept),5.33715497041876,"logit(A)"
A,1,-3.10056854692333e-16,"logit(A)"
A,x1^0 x2^0 x3^0 x4^1,-0.89961926192229,"logit(A)"
A,x1^0 x2^0 x3^1 x4^0,3.84997187421282,"logit(A)"
A,x1^0 x2^1 x3^0 x4^0,0.820181949328838,"logit(A)"
A,x1^1 x2^0 x3^0 x4^0,0.337860397784346,"logit(A)"
A,x1^0 x2^0 x3^0 x4^2,-0.246567035313907,"logit(A)"
A,x1^0 x2^0 x3^1 x4^1,2.05404593832519,"logit(A)"
A,x1^0 x2^0 x3^2 x4^0,-5.50962843840108,"logit(A)"
A,x1^0 x2^1 x3^0 x4^1,0.331422224429324,"logit(A)"
A,x1^0 x2^1 x3^1 x4^0,-1.08639089350797,"logit(A)"
A,x1^0 x2^2 x3^0 x4^0,0.0708072916995788,"logit(A)"
A,x1^1 x2^0 x3^0 x4^1,0.242231448759318,"logit(A)"
A,x1^1 x2^0 x3^1 x4^0,-0.79518787654746,"logit(A)"
A,x1^1 x2^1 x3^0 x4^0,-0.468011525532895,"logit(A)"
A,x1^2 x2^0 x3^0 x4^0,0.00416706113890847,"logit(A)"
A,x1^0 x2^0 x3^0 x4^3,0.0117330704041714,"logit(A)"
A,x1^0 x2^0 x3^1 x4^2,0.630778768740632,"logit(A)"
A,x1^0 x2^0 x3^2 x4^1,-0.683540886175817,"logit(A)"
A,x1^0 x2^0 x3^3 x4^0,-2.17231355957751,"logit(A)"
A,x1^0 x2^1 x3^0 x4^2,0.116382425224876,"logit(A)"
A,x1^0 x2^1 x3^1 x4^1,-0.73659296278446,"logit(A)"
A,x1^0 x2^1 x3^2 x4^0,0.820430134805896,"logit(A)"
A,x1^0 x2^2 x3^0 x4^1,-0.118172819490369,"logit(A)"
A,x1^0 x2^2 x3^1 x4^0,0.189722680293212,"logit(A)"
A,x1^0 x2^3 x3^0 x4^0,-0.0926412160526632,"logit(A)"
A,x1^1 x2^0 x3^0 x4^2,0.0793011950853824,"logit(A)"
A,x1^1 x2^0 x3^1 x4^1,-0.535525705534393,"logit(A)"
A,x1^1 x2^0 x3^2 x4^0,0.805887745404672,"logit(A)"
A,x1^1 x2^1 x3^0 x4^1,-0.0873822901673218,"logit(A)"
A,x1^1 x2^1 x3^1 x4^0,0.182565041532489,"logit(A)"
A,x1^1 x2^2 x3^0 x4^0,0.0621625498446344,"logit(A)"
A,x1^2 x2^0 x3^0 x4^1,-0.0641752876191648,"logit(A)"
A,x1^2 x2^0 x3^1 x4^0,0.124258214886712,"logit(A)"
A,x1^2 x2^1 x3^0 x4^0,0.101300860748705,"logit(A)"
A,x1^3 x2^0 x3^0 x4^0,-0.011912175930065,"logit(A)"
A,x1^0 x2^0 x3^0 x4^4,0.0375119183894542,"logit(A)"
A,x1^0 x2^0 x3^1 x4^3,0.219552615695262,"logit(A)"
A,x1^0 x2^0 x3^2 x4^2,-1.16925933459132,"logit(A)"
A,x1^0 x2^0 x3^3 x4^1,-15.4381135236008,"logit(A)"
A,x1^0 x2^0 x3^4 x4^0,103.100743325677,"logit(A)"
A,x1^0 x2^1 x3^0 x4^3,-0.00706279495836424,"logit(A)"
A,x1^0 x2^1 x3^1 x4^2,-0.307093980032991,"logit(A)"
A,x1^0 x2^1 x3^2 x4^1,0.0632813094024993,"logit(A)"
A,x1^0 x2^1 x3^3 x4^0,6.35955692178876,"logit(A)"
A,x1^0 x2^2 x3^0 x4^2,-0.0544607175888492,"logit(A)"
A,x1^0 x2^2 x3^1 x4^1,0.252863347135317,"logit(A)"
A,x1^0 x2^2 x3^2 x4^0,0.346054551830116,"logit(A)"
A,x1^0 x2^3 x3^0 x4^1,0.0402792474745266,"logit(A)"
A,x1^0 x2^3 x3^1 x4^0,0.0459249728639689,"logit(A)"
A,x1^0 x2^4 x3^0 x4^0,0.0536854377563515,"logit(A)"
A,x1^1 x2^0 x3^0 x4^3,-0.00454691539443485,"logit(A)"
A,x1^1 x2^0 x3^1 x4^2,-0.209288403109527,"logit(A)"
A,x1^1 x2^0 x3^2 x4^1,0.0297360269365904,"logit(A)"
A,x1^1 x2^0 x3^3 x4^0,3.28041378489711,"logit(A)"
A,x1^1 x2^1 x3^0 x4^2,-0.0372126523762851,"logit(A)"
A,x1^1 x2^1 x3^1 x4^1,0.186137360573762,"logit(A)"
A,x1^1 x2^1 x3^2 x4^0,0.110989037688135,"logit(A)"
A,x1^1 x2^2 x3^0 x4^1,0.0302285460095869,"logit(A)"
A,x1^1 x2^2 x3^1 x4^0,-0.00124272245883121,"logit(A)"
A,x1^1 x2^3 x3^0 x4^0,0.00182341117890441,"logit(A)"
A,x1^2 x2^0 x3^0 x4^2,-0.0253959256071865,"logit(A)"
A,x1^2 x2^0 x3^1 x4^1,0.136078774162167,"logit(A)"
A,x1^2 x2^0 x3^2 x4^0,0.0218778101476889,"logit(A)"
A,x1^2 x2^1 x3^0 x4^1,0.0225266258933418,"logit(A)"
A,x1^2 x2^1 x3^1 x4^0,-0.00938506990114165,"logit(A)"
A,x1^2 x2^2 x3^0 x4^0,-0.0292498046215252,"logit(A)"
A,x1^3 x2^0 x3^0 x4^1,0.0166623156186607,"logit(A)"
A,x1^3 x2^0 x3^1 x4^0,-0.00188799847961989,"logit(A)"
A,x1^3 x2^1 x3^0 x4^0,-0.0191150616985795,"logit(A)"
A,x1^4 x2^0 x3^0 x4^0,0.00519699747461178,"logit(A)"
K,(intercept),2.69426125352194,"logit(K)"
K,1,4.05321601671021e-17,"logit(K)"
K,x1^0 x2^0 x3^0 x4^1,0.38506347459563,"logit(K)"
K,x1^0 x2^0 x3^1 x4^0,-3.48906914336483,"logit(K)"
K,x1^0 x2^1 x3^0 x4^0,0.0130960783012225,"logit(K)"
K,x1^1 x2^0 x3^0 x4^0,0.654466737311591,"logit(K)"
K,x1^0 x2^0 x3^0 x4^2,-0.0163732781560993,"logit(K)"
K,x1^0 x2^0 x3^1 x4^1,-0.687648579363961,"logit(K)"
K,x1^0 x2^0 x3^2 x4^0,4.41831293040298,"logit(K)"
K,x1^0 x2^1 x3^0 x4^1,-0.0972972824469531,"logit(K)"
K,x1^0 x2^1 x3^1 x4^0,0.932740387541013,"logit(K)"
K,x1^0 x2^2 x3^0 x4^0,-0.304505863793855,"logit(K)"
K,x1^1 x2^0 x3^0 x4^1,-0.0917718012952627,"logit(K)"
K,x1^1 x2^0 x3^1 x4^0,0.518048281761949,"logit(K)"
K,x1^1 x2^1 x3^0 x4^0,0.475148589271327,"logit(K)"
K,x1^2 x2^0 x3^0 x4^0,-0.148329339153437,"logit(K)"
K,x1^0 x2^0 x3^0 x4^3,-0.000889847878130385,"logit(K)"
K,x1^0 x2^0 x3^1 x4^2,0.0532424814054378,"logit(K)"
K,x1^0 x2^0 x3^2 x4^1,-0.398083038776501,"logit(K)"
K,x1^0 x2^0 x3^3 x4^0,-2.67801634253012,"logit(K)"
K,x1^0 x2^1 x3^0 x4^2,-0.00534061530872254,"logit(K)"
K,x1^0 x2^1 x3^1 x4^1,0.0916270580519799,"logit(K)"
K,x1^0 x2^1 x3^2 x4^0,-0.478319047715239,"logit(K)"
K,x1^0 x2^2 x3^0 x4^1,0.0129704499452426,"logit(K)"
K,x1^0 x2^2 x3^1 x4^0,-0.117376758586508,"logit(K)"
K,x1^0 x2^3 x3^0 x4^0,0.174965401560898,"logit(K)"
K,x1^1 x2^0 x3^0 x4^2,-0.000437557263413706,"logit(K)"
K,x1^1 x2^0 x3^1 x4^1,0.158890220016983,"logit(K)"
K,x1^1 x2^0 x3^2 x4^0,-0.0219543393916549,"logit(K)"
K,x1^1 x2^1 x3^0 x4^1,0.0180535809068158,"logit(K)"
