param,term,coefficient,transform
K,x1^0 x2^0 x3^0 x4^2,-13.2763801933397,logit(K)
K,x1^0 x2^0 x3^1 x4^1,-17.8321732468479,logit(K)
K,x1^0 x2^0 x3^2 x4^0,2.6616260008644,logit(K)
K,x1^0 x2^1 x3^0 x4^1,-2.70762517223655,logit(K)
K,x1^0 x2^1 x3^1 x4^0,3.67069143155013,logit(K)
K,x1^0 x2^2 x3^0 x4^0,-21.2801534350869,logit(K)
K,x1^1 x2^0 x3^0 x4^1,-0.732269471247258,logit(K)
K,x1^1 x2^0 x3^1 x4^0,-1.358665109509,logit(K)
K,x1^1 x2^1 x3^0 x4^0,22.906053873023,logit(K)
K,x1^2 x2^0 x3^0 x4^0,-12.6758769677887,logit(K)
K,x1^0 x2^0 x3^0 x4^3,-14.1989347394641,logit(K)
K,x1^0 x2^0 x3^1 x4^2,34.0564426729343,logit(K)
K,x1^0 x2^0 x3^2 x4^1,20.5280549882812,logit(K)
K,x1^0 x2^0 x3^3 x4^0,1.24986833997304,logit(K)
K,x1^0 x2^1 x3^0 x4^2,1.87609363520179,logit(K)
K,x1^0 x2^1 x3^1 x4^1,3.29612730909168,logit(K)
K,x1^0 x2^1 x3^2 x4^0,-5.5216333060238,logit(K)
K,x1^0 x2^2 x3^0 x4^1,0.858350040261178,logit(K)
K,x1^0 x2^2 x3^1 x4^0,-0.282433541876709,logit(K)
K,x1^0 x2^3 x3^0 x4^0,9.27346180723598,logit(K)
K,x1^1 x2^0 x3^0 x4^2,4.14897901337097,logit(K)
K,x1^1 x2^0 x3^1 x4^1,-0.61288189924269,logit(K)
K,x1^1 x2^0 x3^2 x4^0,4.89287210579411,logit(K)
K,x1^1 x2^1 x3^0 x4^1,-0.00738989828366967,logit(K)
K,x1^1 x2^1 x3^1 x4^0,-2.08628454099168,logit(K)
K,x1^1 x2^2 x3^0 x4^0,-4.80689015187619,logit(K)
K,x1^2 x2^0 x3^0 x4^1,-0.283098188502468,logit(K)
K,x1^2 x2^0 x3^1 x4^0,1.70843046062375,logit(K)
K,x1^2 x2^1 x3^0 x4^0,-6.9294079386707,logit(K)
K,x1^3 x2^0 x3^0 x4^0,3.59177879680978,logit(K)
K,x1^0 x2^0 x3^0 x4^4,-13.6853190303759,logit(K)
K,x1^0 x2^0 x3^1 x4^3,49.7155613836194,logit(K)
K,x1^0 x2^0 x3^2 x4^2,-46.5778592017638,logit(K)
K,x1^0 x2^0 x3^3 x4^1,52.0343764828453,logit(K)
K,x1^0 x2^0 x3^4 x4^0,21.227181369526,logit(K)
K,x1^0 x2^1 x3^0 x4^3,9.38489972703488,logit(K)
K,x1^0 x2^1 x3^1 x4^2,2.80451582714166,logit(K)
K,x1^0 x2^1 x3^2 x4^1,8.55641857686324,logit(K)
K,x1^0 x2^1 x3^3 x4^0,13.4072425184676,logit(K)
K,x1^0 x2^2 x3^0 x4^2,0.859329629140948,logit(K)
K,x1^0 x2^2 x3^1 x4^1,0.30216359250322,logit(K)
K,x1^0 x2^2 x3^2 x4^0,1.9137707497719,logit(K)
K,x1^0 x2^3 x3^0 x4^1,-0.254079228769649,logit(K)
K,x1^0 x2^3 x3^1 x4^0,-1.13009380165769,logit(K)
K,x1^0 x2^4 x3^0 x4^0,-4.02329002493774,logit(K)
K,x1^1 x2^0 x3^0 x4^3,3.99770409482079,logit(K)
K,x1^1 x2^0 x3^1 x4^2,-11.6807733469442,logit(K)
K,x1^1 x2^0 x3^2 x4^1,10.214728153369,logit(K)
K,x1^1 x2^0 x3^3 x4^0,-14.3273726502152,logit(K)
K,x1^1 x2^1 x3^0 x4^2,-0.598787411352844,logit(K)
K,x1^1 x2^1 x3^1 x4^1,1.91768426074783,logit(K)
K,x1^1 x2^1 x3^2 x4^0,2.20952555834483,logit(K)
K,x1^1 x2^2 x3^0 x4^1,0.130799066919808,logit(K)
K,x1^1 x2^2 x3^1 x4^0,1.49181409118175,logit(K)
K,x1^1 x2^3 x3^0 x4^0,0.715096099983819,logit(K)
K,x1^2 x2^0 x3^0 x4^2,-1.29799862859119,logit(K)
K,x1^2 x2^0 x3^1 x4^1,1.93080296081667,logit(K)
K,x1^2 x2^0 x3^2 x4^0,-3.63086531141792,logit(K)
K,x1^2 x2^1 x3^0 x4^1,0.243462179732826,logit(K)
K,x1^2 x2^1 x3^1 x4^0,0.752605953393515,logit(K)
K,x1^2 x2^2 x3^0 x4^0,3.1057892582593,logit(K)
K,x1^3 x2^0 x3^0 x4^1,0.231970759563616,logit(K)
K,x1^3 x2^0 x3^1 x4^0,-0.998481137982946,logit(K)
K,x1^3 x2^1 x3^0 x4^0,1.47779933863417,logit(K)
K,x1^4 x2^0 x3^0 x4^0,-1.04830813992111,logit(K)
Q,(intercept),6.55644784621456,log(Q)
Q,1,-7.04406408253587e-16,log(Q)
Q,x1^0 x2^0 x3^0 x4^1,-0.169391947678369,log(Q)
Q,x1^0 x2^0 x3^1 x4^0,0.0726005082628926,log(Q)
Q,x1^0 x2^1 x3^0 x4^0,1.59024319770316,log(Q)
Q,x1^1 x2^0 x3^0 x4^0,1.69642051238348,log(Q)
Q,x1^0 x2^0 x3^0 x4^2,-0.63212984517855,log(Q)
Q,x1^0 x2^0 x3^1 x4^1,0.409932931252964,log(Q)
Q,x1^0 x2^0 x3^2 x4^0,-0.124069677305041,log(Q)
Q,x1^0 x2^1 x3^0 x4^1,-0.191515324329475,log(Q)
Q,x1^0 x2^1 x3^1 x4^0,0.0579283958148827,log(Q)
Q,x1^0 x2^2 x3^0 x4^0,-0.698066395206029,log(Q)
Q,x1^1 x2^0 x3^0 x4^1,0.217952232581195,log(Q)
Q,x1^1 x2^0 x3^1 x4^0,-0.114168773043154,log(Q)
Q,x1^1 x2^1 x3^0 x4^0,0.778753462392017,log(Q)
Q,x1^2 x2^0 x3^0 x4^0,-0.431864926121618,log(Q)
Q,x1^0 x2^0 x3^0 x4^3,-0.444908334054775,log(Q)
Q,x1^0 x2^0 x3^1 x4^2,1.34771390328944,log(Q)
